account_code,description,reference,remarks,credit,debit,posting_date
627000,PRLVSEPA SFR,,,0,56.38,2024-11-07
486000,CHARGE ONSTATEE AVANCE,,,0,5416.70,2025-12-22
635000,PRELEVEMENT SEPA DGIP,REF709479,,0,2469.35,2024-08-30
606300,CBCABINET EXPERTISE COMPTABLE,,,0,1074.84,2025-02-28
445660,CBCABINET EXPERTISE COMPTABLE,,,0,214.97,2025-02-28
511500,ENCAISSEMENT CB,,,1180.04,0,2025-06-30
627000,ENCAISSEMENT CB,,,0,11.80,2025-06-30
401004,PRELEVEMENT SEPA SAS GARCIA INDU,,,0,6000.00,2025-02-06
401001,PRLVT SEPA EURL GAUTHIER LOGISTI,,,0,1308.45,2024-02-16
512000,VIR RECU SAS FAURE,,,23532.36,0,2025-11-22
401005,PRELEVEMENT SEPA SCI GUERIN IMPR,,PRLV SEPA CPY:FR20879364 NBE:SCI GUERIN IMPRIMERIE<br />LIB:FACTURE FAC2024820,0,4281.84,2025-09-26
646000,PRLV SEPA POLE EMPLOI,,PRLV SEPA NBE:POLE EMPLOI<br />LIB:COTISATIONS CHOMAGE T2,0,1959.91,2025-06-14
512000,REMISE CHEQUE,,REMISE CHQ N 429563,10938.45,0,2025-01-10
604000,CARTE GOOGLE CLOUD,REF567811,CB GOOGLE CLOUD<br />LIB:ACHAT ETUDES PRESTATIONS,0,1193.77,2025-06-14
445660,CARTE GOOGLE CLOUD,REF567811,CB GOOGLE CLOUD<br />LIB:ACHAT ETUDES PRESTATIONS,0,238.75,2025-06-14
411011,VIR RECU SAS MARIE RESTAURATION,,VIR SEPA NPY:SAS MARIE RESTAURATION IBE:FR4204661705081145993580102 BIC:BNPAFRPP PDO:FR RCN:FAC2024335<br />LIB:REGLEMENT FACTURE FAC2024335,33204.99,0,2024-09-03
706000,VIREMENT RECU SA INDUSTRIE NORD,,,12700.00,0,2025-10-10
631000,PRLVT SEPA DGFIP,,PRLV SEPA NBE:DGFIP<br />LIB:FORMATION CONTINUE 2024,0,710.00,2024-02-02
625200,CB SAS FAURE,,CB SAS FAURE<br />LIB:FRAIS HEBERGEMENT,0,351.95,2024-05-21
445660,CB SAS FAURE,,CB SAS FAURE<br />LIB:FRAIS HEBERGEMENT,0,70.39,2024-05-21
411001,VIR RECU SCI HENRY SECURITE,,VIR SEPA NPY:SCI HENRY SECURITE IBE:DE79571492966369656769 BIC:DEUTDEFF PDO:DE RCN:FAC2025222<br />LIB:REGLEMENT FACTURE FAC2025222,10970.41,0,2024-09-06
401006,VIR SAS ROBIN SECURITE,,,0,3770.00,2025-11-29
401001,PRLV SEPA EURL AUTHIER LOGISTIQU,,PRLV SEPA CPY:FR46647113 RUM:FR46647113 NBE:EURL GAUTHIER LOGISTIQUE<br />LIB:REGLEMENT FACTURE,0,12000.00,2024-11-21
707000,VIR RECU SA CHIMIE FRANCE,,VIR SEPA NPY:SA CHIMIE FRANCE<br />LIB:VENTE MARCHANDISES FAC2024658,20071.12,0,2024-12-25
416000,VIREMENT RECU SARL COMMERCE DU S,,,6555.15,0,2024-10-26
601100,PRLV SEPA EDF,,,0,5522.37,2025-12-27
445660,PRLV SEPA EDF,,,0,1104.48,2025-12-27
707000,VIR RECU SA AERO COMPOSANTS,,,14489.93,0,2025-04-29
701000,VIR RECU SAS TECHNOLOGY PLUS,,,4782.89,0,2024-04-27
401009,VIR SEPA EURL MERCIER IMMOBILIER,,,0,8641.60,2025-10-01
411006,VIREMENT RECU SARL LEFEVRE CONSE,,,22860.00,0,2024-10-26
511500,ENCAISSEMENT CB,,REMISE CB DU 221224<br />LIB:ENCAISSEMENT CARTE,829.19,0,2024-12-22
627000,ENCAISSEMENT CB,,REMISE CB DU 221224<br />LIB:ENCAISSEMENT CARTE,0,8.29,2024-12-22
641100,VIR SEPA SALAIRE MAI,,VIR SEPA<br />LIB:SALAIRE MAI 2024,0,2184.76,2024-05-30
512100,VIR INTERNE,REF250622,,0,69122.25,2024-01-16
612000,PRLV SEPA SAS LAMBERT,,,0,3434.58,2024-12-30
445660,PRLV SEPA SAS LAMBERT,,,0,686.92,2024-12-30
411001,VIR RECU SCI HENRY SECURITE,REF106326,VIR SEPA NPY:SCI HENRY SECURITE IBE:DE79571492966369656769 BIC:DEUTDEFF PDO:DE RCN:FAC2024104<br />LIB:REGLEMENT FACTURE FAC2024104,49603.54,0,2025-06-30
411001,VIREMENT RECU SCI HENRY SECURITE,REF440808,VIR SEPA NPY:SCI HENRY SECURITE IBE:DE79571492966369656769 BIC:DEUTDEFF PDO:DE<br />LIB:REGLEMENT CLIENT FAC2025145,24919.79,0,2024-11-24
628000,CB MACIF,REF204556,CB MACIF<br />LIB:SERVICES BANCAIRES DIVERS,0,98.38,2024-10-29
613200,PRLVT SEPA EURL MERCIER,,,0,1647.57,2025-10-02
445660,PRLVT SEPA EURL MERCIER,,,0,329.52,2025-10-02
613200,PRLV SEPA EURL MERCIER,,,0,1212.79,2025-01-03
445660,PRLV SEPA EURL MERCIER,,,0,242.56,2025-01-03
401001,VIR EURL GAUTHIER LOGISTIQUE,,,0,6987.49,2024-10-26
445710,VIREMENT SEPA DGFIP TVA,,,0,1897.18,2024-04-17
601100,CB MAIF,,,0,1469.12,2024-11-28
445660,CB MAIF,,,0,293.82,2024-11-28
627000,PRLVT SEPA BOUYGUES TELECOM,,,0,46.98,2024-06-03
615000,PRLVT SEPA SARL SIMON,,,0,662.17,2025-04-30
445660,PRLVT SEPA SARL SIMON,,,0,132.43,2025-04-30
401003,PRELEVEMENT SEPA SARL GIRARD SEC,,,0,5579.26,2025-06-30
411007,VIR RECU SARL GARCIA DISTRIBUTIO,,,39448.40,0,2025-03-29
611000,PRLVT SEPA SARL BONNET,,,0,8635.00,2025-03-22
445660,PRLVT SEPA SARL BONNET,,,0,1727.00,2025-03-22
411004,VIR RECU SA NOEL IMPRIMERIE,,,2640.77,0,2024-05-27
411002,VIR RECU SA GARNIER TRANSPORTS,,VIR SEPA NPY:SA GARNIER TRANSPORTS IBE:BE48861929000308 BIC:GEBABEBB PDO:BE<br />LIB:REGLEMENT CLIENT FAC2025562,4970.92,0,2024-03-26
471000,OPERATION ATTENTE,,,0,1090.90,2024-06-17
601100,CB MAIF,REF865175,CB MAIF FACT:FAC2024119<br />LIB:ACHAT FOURNITURES,0,833.33,2025-09-13
445660,CB MAIF,REF865175,CB MAIF FACT:FAC2024119<br />LIB:ACHAT FOURNITURES,0,166.67,2025-09-13
622000,VIR SEPA SARL GAUTIER,REF483884,,0,4576.37,2025-03-29
445660,VIR SEPA SARL GAUTIER,REF483884,,0,915.28,2025-03-29
641000,VIREMENT SEPA SALAIRE JUIN,,,0,4754.26,2025-06-30
411001,VIREMENT RECU SCI HENRY SECURITE,,VIR SEPA NPY:SCI HENRY SECURITE IBE:DE79571492966369656769 BIC:DEUTDEFF PDO:DE RCN:FAC2025831<br />LIB:REGLEMENT FACTURE FAC2025831,31115.61,0,2024-09-26
401002,VIR SARL FOURNIER BTP,,VIR SEPA REF:FR75635491 NPY:SARL FOURNIER BTP<br />LIB:ACOMPTE FOURNISSEUR,0,5038.66,2024-02-27
713000,VIR RECU SA BTP CONSTRUCTIONS,REF284581,VIR SEPA NPY:SA BTP CONSTRUCTIONS<br />LIB:VARIATION STOCKS,9158.85,0,2025-07-03
625100,CB MAIF,REF564993,,0,653.22,2024-10-03
445660,CB MAIF,REF564993,,0,130.65,2024-10-03
512100,VIR INTERNE,,,0,65215.16,2024-01-22
512000,VIR INTERNE,,VIR INTERNE REF:FR64145049<br />LIB:VIREMENT DE COMPTE A COMPTE,0,23116.40,2024-04-25
641100,VIR SEPA SALAIRE MAI,,,0,3782.35,2025-05-28
411003,VIR RECU SARL GIRARD BTP,,,21729.45,0,2025-09-23
625100,CB EURL BERNARD,,,0,416.67,2025-06-10
445660,CB EURL BERNARD,,,0,83.33,2025-06-10
626000,PRELEVEMENT SEPA LA POSTE,,PRLV SEPA NBE:LA POSTE<br />LIB:AFFRANCHISSEMENT,0,98.46,2024-08-31
613200,PRLV SEPA EURL MERCIER,,,0,1221.15,2025-04-05
445660,PRLV SEPA EURL MERCIER,,,0,244.23,2025-04-05
661000,INTERETS EMPRUNT,,,0,1399.18,2025-07-09
641100,VIREMENT SEPA SALAIRE JUILLET,REF551669,,0,2336.52,2025-07-27
421000,VIR SALAIRE DECEMBRE,,,0,2805.21,2024-12-29
471000,OPERATION ATTENTE,,,0,1290.22,2024-11-27
411007,VIR RECU SARL GARCIA DISTRIBUTIO,,,10800.00,0,2024-12-28
708000,VIR RECU SARL TRANSPORT EXPRESS,,VIR SEPA NPY:SARL TRANSPORT EXPRESS<br />LIB:PRODUITS ACTIVITES ANNEXES,3352.64,0,2024-08-28
635000,PRELEVEMENT SEPA DGFIP,,,0,3883.32,2024-05-23
621000,PRELEVEMENT SEPA EURL BERNARD,REF764049,,0,4208.77,2024-01-31
445660,PRELEVEMENT SEPA EURL BERNARD,REF764049,,0,841.76,2024-01-31
445510,VIREMENT SEPA DGFIP TVA,,,0,7996.34,2024-01-24
411009,VIREMEN RECU SCI RICHARD SECURIT,,,13900.01,0,2025-09-27
401001,VIREMENT SEPA EURL GAUTHIER LOGI,,,0,3978.46,2025-07-28
421000,VIR SEPA SALAIRE AOUT,,,0,4075.16,2025-08-26
641100,VIR SEPA SALAIRE MARS,,,0,4372.57,2025-03-25
641000,VIREMENT SEPA SALAIRE MARS,REF429727,,0,4051.22,2024-03-30
401004,PRELEVEMENT SEPA SAS GARCIA INDU,,,0,2940.51,2024-11-27
530000,RETRAIT CAISSE,,RETRAIT DAB<br />LIB:APPROVISIONNEMENT CAISSE,0,263.74,2025-01-27
625100,CB EURL BERNARD,,,0,140.73,2025-07-30
445660,CB EURL BERNARD,,,0,28.15,2025-07-30
261000,VIR SARL ANDRE,,VIR SEPA NPY:SARL ANDRE<br />LIB:TITRES DE PARTICIPATION,0,76712.21,2024-11-22
641000,VIR SEPA SALAIRE MAI,,,0,4370.32,2024-05-31
626000,PRLV SEPA SAS GIRARD,,,0,200.80,2024-11-29
708000,VIREMENT RECU SA GROUPE ALIMENTA,REF521716,,1989.45,0,2024-11-30
218000,CARTE SA GROUPE LEGRAND,,,0,4425.06,2024-06-20
445620,CARTE SA GROUPE LEGRAND,,,0,885.01,2024-06-20
627000,PRELEVEMENT SEPA BOUYGUES TELECO,,PRLV SEPA NBE:BOUYGUES TELECOM<br />LIB:ABONNEMENT INTERNET,0,60.57,2024-06-27
431000,PRLV SEPA URSSAF,,,0,2749.56,2024-08-05
401002,VIR SEPA SARL FOURNIER BTP,,,0,10000.00,2024-06-02
707000,VIREMENT RECU SAS TECHNOLOGY PLU,,,4421.54,0,2025-05-26
606100,PAIEMENT CB SAS MOREAU,,,0,291.67,2024-11-30
445660,PAIEMENT CB SAS MOREAU,,,0,58.33,2024-11-30
626000,PRLVT SEA SAS FAURE,,,0,279.19,2024-10-29
401010,VIR SAS DAVID CONSEIL,,,0,4499.06,2024-05-30
606100,CB SA FOURNIER,REF553876,,0,409.50,2025-08-26
445660,CB SA FOURNIER,REF553876,,0,81.90,2025-08-26
606100,CB SA FOURNIER,,,0,416.67,2024-02-27
445660,CB SA FOURNIER,,,0,83.33,2024-02-27
512000,VIR RECU SAS FAURE,,,26552.24,0,2024-03-30
641000,VIR SEPA SALAIRE OCTOBRE,,,0,1500.00,2025-10-27
205000,VIR SARL ANDRE,,,0,15150.90,2024-10-24
401001,VIR SEPA EURL GAUTHIER LOGISTIQU,REF771840,,0,1443.45,2025-05-02
706000,VIR RECU SA GROUPE LEGAND,,VIR SEPA NPY:SA GROUPE LEGRAND<br />LIB:PRESTATIONS SERVICES FAC2025191,6815.08,0,2025-07-26
512000,VIR RECU SAS MOREAU,,VIR SEPA NPY:SAS MOREAU<br />LIB:VIREMENT RECU,22000.00,0,2025-05-26
411005,VIREMENT RECU SCI ROUSSEL ELECTR,,,16786.90,0,2024-12-09
419000,VIR RECU SAS LOGISTIQUE PRO,,VIR SEPA NPY:SAS LOGISTIQUE PRO<br />LIB:ACOMPTE CLIENT,6088.68,0,2024-06-14
631000,PRLV SEPA DGFIP,,,0,2650.00,2024-02-29
445710,VIR RECU DGFIP,,,14750.81,0,2025-04-23
651000,VIR SEPA SCI ROUX,REF385359,,0,1214.47,2025-08-15
445660,VIR SEPA SCI ROUX,REF385359,,0,242.90,2025-08-15
486000,CHARGE CONSTATEE AVANCE,,LIB:CHARGE CONSTATEE D AVANCE DECEMBRE 2025,0,3221.29,2025-12-31
706000,VIR RECU SA GROUPE LEGRAND,,,8663.29,0,2024-11-05
651000,VIR SEPA SARL BONNET,REF510722,,0,2900.00,2024-06-14
445660,VIR SEPA SARL BONNET,REF510722,,0,580.00,2024-06-14
706000,VIR RECU EURL DESIGN STUDIO,,,13731.70,0,2025-05-18
512000,VIR INTERNE,,,0,44295.80,2024-04-30
626000,PRLV SEPA SAS FAURE,,PRLV SEPA NBE:SAS FAURE<br />LIB:TELECOMMUNICATIONS,0,222.12,2024-11-05
445710,VIR RECU DGFIP,,,20461.75,0,2025-07-24
601100,PAIEMENT CB MAIF,,CB MAIF FACT:FAC2024287<br />LIB:ACHAT FOURNITURES,0,1392.58,2024-06-17
445660,PAIEMENT CB MAIF,,CB MAIF FACT:FAC2024287<br />LIB:ACHAT FOURNITURES,0,278.52,2024-06-17
691000,VIR SEPA DGFIP IS,,,0,15000.00,2025-12-14
411001,VIR RECU SCI HENRY SECURITE,,,6350.00,0,2025-10-03
641000,VIR SEPA SALAIRE MAI,REF846490,,0,4082.50,2025-05-30
411001,VIR RECU SCI HENRY SECURITE,,VIR SEPA NPY:SCI HENRY SECURITE IBE:DE79571492966369656769 BIC:DEUTDEFF PDO:DE<br />LIB:REGLEMENT CLIENT FAC2025832,13980.96,0,2024-03-27
512000,REMISE CHEQUE,,REMISE CHQ N 899665,13547.73,0,2025-05-19
530000,RETRAIT CAISSE,,RETRAIT DAB<br />LIB:APPROVISIONNEMENT CAISSE,0,813.92,2025-08-31
628000,CARTE AXA ASSURANCES,,,0,198.29,2025-01-24
631000,PRLV SEPA DGFIP,REF662761,PRLV SEPA NBE:DGFIP<br />LIB:TAXE APPRENTISSAGE 2024,0,4847.01,2024-12-19
635000,PRELEVEMENT SEPA DGFIP,,PRLV SEPA NBE:DGFIP<br />LIB:AUTRES IMPOTS 2025,0,3000.00,2025-08-25
164000,PRLV SEPA ECHEANCE EMPRUNT,REF671932,,0,4877.77,2024-03-19
661100,PRLV SEPA ECHEANCE EMPRUNT,REF671932,,0,1097.50,2024-03-19
616000,PRLV SEPA ECHEANCE EMPRUNT,REF671932,,0,121.94,2024-03-19
741000,VIR RECU SUBVENTION,REF783504,,45072.08,0,2025-09-30
713000,VIR RECU SAS TECHNOLOGY PLUS,REF701229,,9323.66,0,2024-03-25
707000,VIR RECU SA CHIMIE FRANCE,,,20747.40,0,2025-02-25
401009,PRLV SEPA EURL MERCIER IMMOBILIE,,,0,7396.12,2024-09-19
601100,CB SA FOURNIER,,,0,432.17,2025-08-22
445660,CB SA FOURNIER,,,0,86.43,2025-08-22
621000,PRLVT SEPA SARL BONNET,,,0,7083.33,2024-02-29
445660,PRLVT SEPA SARL BONNET,,,0,1416.67,2024-02-29
626000,PRLVT SEPA LA POSTE,REF830032,PRLV SEPA NBE:LA POSTE<br />LIB:AFFRANCHISSEMENT,0,200.00,2025-10-08
512000,VIR RECU SARL PETIT,,VIR SEPA NPY:SARL PETIT<br />LIB:VIREMENT RECU,3692.51,0,2024-12-26
401001,VIR SEPA EURL GAUTHIER LOGISTIQU,REF290615,,0,6850.00,2024-01-27
512000,VIR INTERNE,,,0,45358.40,2025-01-09
626000,PRELEVEMENT SEPA SAS GIRARD,,,0,94.92,2025-07-30
401003,PRLV SEPA SARL GIRARD SECURITE,,PRLV SEPA CPY:FR35132392 NBE:SARL GIRARD SECURITE<br />LIB:FACTURE FAC2024534,0,2000.00,2024-07-30
681000,DOTATION AMORTISSEMENT,REF728806,,0,963.72,2025-12-27
631000,PRLV SEPA DGFIP,REF503079,PRLV SEPA NBE:DGFIP<br />LIB:FORMATION CONTINUE 2024,0,2980.33,2024-04-17
604000,CB SARL CONSULTANT RH,,,0,5284.27,2024-03-23
445660,CB SARL CONSULTANT RH,,,0,1056.85,2024-03-23
606100,PAIEMENT CB SAS MOREAU,,,0,416.67,2024-04-27
445660,PAIEMENT CB SAS MOREAU,,,0,83.33,2024-04-27
580000,VIR INTERNE,,,0,36350.00,2025-01-26
624000,CB MACIF,,CB MACIF<br />LIB:TRANSPORT LIVRAISON,0,23.47,2025-07-25
445660,CB MACIF,,CB MACIF<br />LIB:TRANSPORT LIVRAISON,0,4.70,2025-07-25
706000,VIR RECU EURL DESIGN STUDIO,,,2558.22,0,2024-08-30
401003,VIR SEPA SARL GIRARD SECURITE,,,0,6961.48,2025-10-04
646000,PRLV SEPA POLE EMPLOI,,PRLV SEPA NBE:POLE EMPLOI<br />LIB:COTISATIONS CHOMAGE T4,0,4842.27,2024-12-06
614000,PRLVT SEPA SAS LAMBERT,,,0,1054.74,2024-03-15
445660,PRLVT SEPA SAS LAMBERT,,,0,210.95,2024-03-15
401005,PRLV SEPA SCI GUERIN IMPRIMERIE,,,0,4691.52,2024-10-13
601100,PRLVT SEPA EDF,,,0,2259.21,2024-09-30
445660,PRLVT SEPA EDF,,,0,451.84,2024-09-30
671000,VIREMENT SEPA SARL PETIT,,,0,3645.01,2025-05-05
623000,PAIEMENT CB ENGIE,,,0,3226.95,2025-02-28
445660,PAIEMENT CB ENGIE,,,0,645.39,2025-02-28
601100,PRLV SEPA EDF,,,0,2333.33,2025-11-29
445660,PRLV SEPA EDF,,,0,466.67,2025-11-29
437000,PRLV SEPA POLE EMPLOI,,PRLV SEPA NBE:FRANCE TRAVAIL<br />LIB:COTISATIONS CHOMAGE T4,0,7292.78,2024-11-07
401005,PRLV SEPA SCI GUERIN IMPRIMERIE,,PRLV SEPA CPY:FR23944926 RUM:FR23944926 NBE:SCI GUERIN IMPRIMERIE<br />LIB:REGLEMENT FACTURE,0,1693.10,2025-04-27
218000,CB SAS DUPONT,,CB SAS DUPONT<br />LIB:ACHAT MATERIEL,0,4525.37,2024-04-28
445620,CB SAS DUPONT,,CB SAS DUPONT<br />LIB:ACHAT MATERIEL,0,905.08,2024-04-28
613200,PRLV SEPA EURL BERNARD,,,0,1973.82,2025-07-05
445660,PRLV SEPA EURL BERNARD,,,0,394.77,2025-07-05
625100,CB MAIF,,,0,89.09,2025-06-30
445660,CB MAIF,,,0,17.82,2025-06-30
211000,VIR SARL ANDRE,,,0,68813.67,2024-03-09
512000,REMISE CHEQUE,,,10431.67,0,2025-06-25
701000,VIR RECU SAS AGENCE MEDIA,REF385806,VIR SEPA NPY:SAS AGENCE MEDIA<br />LIB:VENTE PRODUITS FINIS FAC2024698,22159.81,0,2025-12-25
512000,FRAIS BANCAIRES,,,0,190.00,2024-11-28
621000,PRLV SEPA SARL GAUTIER,,,0,6636.84,2024-06-30
445660,PRLV SEPA SARL GAUTIER,,,0,1327.37,2024-06-30
645000,PRLVT SEPA URSSAF,,,0,5000.00,2024-01-15
624000,CB SAS LAURENT,,,0,144.28,2024-10-04
445660,CB SAS LAURENT,,,0,28.86,2024-10-04
708000,VIR RECU SARL TRANSPORT EXPRESS,,,118.93,0,2024-09-14
625100,CARTE SAS DUPONT,,,0,803.82,2025-04-11
445660,CARTE SAS DUPONT,,,0,160.76,2025-04-11
635000,PRLV SEPA DGFIP,,,0,2880.70,2025-08-15
275000,VIR SCI ROX,,,0,9246.29,2025-08-28
641000,VIR SALAIRE JANVIER,,,0,2082.66,2025-01-26
205000,VI SEPA SARL ANDRE,REF782207,,0,16267.23,2025-09-10
706000,VIREMENT RECU SA INDUSTRIE NORD,,,17950.98,0,2025-06-25
641100,VIR SEPA SALAIRE NOVEMBRE,,,0,1500.00,2025-11-30
486000,CHARGE CONSTATEE AVANCE,,,0,1891.93,2024-12-21
621000,PRLV SEPA EURL BERNARD,,,0,6212.87,2024-10-03
445660,PRLV SEPA EURL BERNARD,,,0,1242.58,2024-10-03
641100,VIR SEPA SALAIRE SEPTEMBRE,,,0,3872.08,2025-09-25
625100,CB SA GROUPE LEGRAND,,,0,291.67,2025-04-17
445660,CB SA GROUPE LEGRAND,,,0,58.33,2025-04-17
621000,PRELEVEMENT SEPA EURL BERNARD,,,0,3166.67,2025-07-15
445660,PRELEVEMENT SEPA EURL BERNARD,,,0,633.33,2025-07-15
706000,VIR RECU SA INDUSTRIE NORD,,,12900.00,0,2025-08-06
628000,CB ENGIE,,CB ENGIE<br />LIB:SERVICES BANCAIRES DIVERS,0,8.14,2025-10-14
401003,VIR SEPA SARL GIRARD SECURITE,,VIR SEPA REF:FR56821574 NPY:SARL GIRARD SECURITE<br />LIB:ACOMPTE FOURNISSEUR,0,8216.53,2024-09-12
431000,PRLVT SEPA URSSAF,,,0,10281.06,2024-03-06
771000,VIR RECU SA GROUPE LEGRAND,REF754732,,10057.69,0,2025-04-29
411001,VIR RECU SCI HENRY SECURITE,,,9390.00,0,2025-07-28
411002,VIR RECU SA GARNIER TRANSPORTS,,,26819.99,0,2024-11-29
631000,PRLV SEPA DGFIP,,PRLV SEPA NBE:DGFIP<br />LIB:TAXE APPRENTISSAGE 2025,0,3557.50,2025-10-17
713000,VIR RECU SAS TECHNOLOGY PLUS,,,100.73,0,2025-10-26
401007,VIR SEPA SAS MASSON CONSEIL,,,0,24203.62,2024-01-11
706000,VIR RECU SA GROUPE LEGRAND,,VIR SEPA NPY:SA GROUPE LEGRAND<br />LIB:PRESTATIONS SERVICES FAC2025985,13500.00,0,2025-02-28
613200,PRLV SEPA EURL MERCIER,,,0,901.45,2025-08-01
445660,PRLV SEPA EURL MERCIER,,,0,180.29,2025-08-01
411001,VIR RECU SCI HENRY SECURITE,,,24600.00,0,2025-06-11
691000,VIR SEPA DGFIP IS,REF987995,,0,49061.82,2025-03-14
708000,VIR RECU SARL COMMERCE DU SUD,,VIR SEPA NPY:SARL COMMERCE DU SUD<br />LIB:PRODUITS ACTIVITES ANNEXES,3277.77,0,2024-05-31
641000,VIR SEPA SALAIRE MARS,,,0,1981.08,2024-03-31
635000,PRLVT SEPA DGFIP,,,0,3213.83,2024-03-31
637000,PRLV SEPA DGFIP,REF532644,,0,2273.64,2025-08-10
611000,PRLV SEPA SAS FAURE,,PRLV SEPA NBE:SAS FAURE<br />LIB:SOUS-TRAITANCE,0,12916.67,2025-09-13
445660,PRLV SEPA SAS FAURE,,PRLV SEPA NBE:SAS FAURE<br />LIB:SOUS-TRAITANCE,0,2583.33,2025-09-13
633000,PRLV SPA DGFIP,REF311476,,0,1000.00,2024-01-26
401001,VIR SEPA EURL GAUTHIER LOGISTIQU,,VIR SEPA REF:FR32327671 NPY:EURL GAUTHIER LOGISTIQUE<br />LIB:ACOMPTE FOURNISSEUR,0,5160.00,2024-08-10
401002,PRLV SEPA SARL FOURNIER BTP,,,0,4638.15,2024-05-04
401005,PRLV SEPA SCI GUERIN IMPRIMERIE,,,0,2019.40,2024-12-25
601100,CB MAIF,,CB MAIF<br />LIB:ACHAT MARCHANDISES,0,1250.00,2024-11-17
445660,CB MAIF,,CB MAIF<br />LIB:ACHAT MARCHANDISES,0,250.00,2024-11-17
637000,PRELEVEMENT SEPA DGFIP,,PRLV SEPA NBE:DGFIP<br />LIB:TAXE SUR SALAIRES T1,0,577.23,2024-03-31
641000,VIREMENT SEPA SALAIRE DECEMBRE,,,0,4419.30,2025-12-28
615000,PRLV SEPA SARL SIMON,,PRLV SEPA NBE:SARL SIMON<br />LIB:ENTRETIEN REPARATIONS,0,565.76,2025-03-10
445660,PRLV SEPA SARL SIMON,,PRLV SEPA NBE:SARL SIMON<br />LIB:ENTRETIEN REPARATIONS,0,113.15,2025-03-10
401001,PRLV SEPA EURL GAUTHIER LOGISTIQ,,PRLV SEPA CPY:FR70487640 RUM:FR70487640 NBE:EURL GAUTHIER LOGISTIQUE<br />LIB:REGLEMENT FACTURE,0,2355.47,2024-07-28
707000,VIR RECU SA CHIMIE FRANCE,,,11267.93,0,2025-04-30
606100,CB SAS MOREAU,,,0,255.57,2025-09-29
445660,CB SAS MOREAU,,,0,51.12,2025-09-29
403000,VIR SEPA SARL BONNET,,,0,24148.68,2025-10-29
707000,VIREMENT RECU SAS TECHNOLOGY PLU,REF630601,,3848.39,0,2025-08-13
401006,VIR SEPA SAS ROBIN SECURITE,,,0,10013.27,2025-04-27
628000,CB SARL CONSULTANT RH,,,0,32.62,2024-05-07
601100,PRLV SEPA SARL ANDR,,PRLV SEPA NBE:SARL ANDRE<br />LIB:COMMANDE FAC2025656,0,4984.40,2025-02-03
445660,PRLV SEPA SARL ANDR,,PRLV SEPA NBE:SARL ANDRE<br />LIB:COMMANDE FAC2025656,0,996.88,2025-02-03
445710,VIR RECU DGFIP,,VIR SEPA NPY:DGFIP<br />LIB:REMBOURSEMENT TVA T1 2025,7755.00,0,2025-01-24
661000,INTERETS EMPRUNT,,,0,646.99,2025-09-10
613200,PRELEVEMENT SEPA EURL MERCIER,,PRLV SEPA NBE:EURL MERCIER<br />LIB:LOYER JUIN 2024,0,1244.63,2024-06-01
445660,PRELEVEMENT SEPA EURL MERCIER,,PRLV SEPA NBE:EURL MERCIER<br />LIB:LOYER JUIN 2024,0,248.93,2024-06-01
641000,VIR SEPA SALAIRE JUILLET,,,0,2700.00,2025-07-26
626000,PRLV SEPA LA POSE,,,0,10.90,2025-07-26
416000,VIREMENT RECU SARL COMMERCE DU S,,VIR SEPA NPY:SARL COMMERCE DU SUD<br />LIB:CREANCE DOUTEUSE,6449.15,0,2025-10-16
641000,VIR SEPA SALAIRE SEPTEMBRE,,,0,2692.50,2025-09-28
626000,PRLV SPA LA POSTE,,,0,175.63,2025-07-27
707000,VIR RECU SA CHIMIE FRANCE,,,13771.42,0,2025-06-27
411001,VIR RECU SCI ENRY SECURITE,,,45687.48,0,2024-12-01
401002,PRLV SEPA SARL FOURNIER BTP,,,0,14793.63,2024-09-20
601100,CARTE MAIF,REF212255,CB MAIF<br />LIB:ACHAT MARCHANDISES,0,1807.12,2024-04-28
445660,CARTE MAIF,REF212255,CB MAIF<br />LIB:ACHAT MARCHANDISES,0,361.43,2024-04-28
411001,VIR RECU SCI HENRY SECURITE,REF165375,VIR SEPA NPY:SCI HENRY SECURITE IBE:DE79571492966369656769 BIC:DEUTDEFF PDO:DE<br />LIB:REGLEMENT CLIENT FAC2025845,26558.41,0,2024-08-07
514000,REMISE CHEQUE,,,10500.00,0,2025-04-18
641000,VIR SALAIRE MAI,,,0,4065.03,2025-05-31
411001,VIREMENT RECU SCI HENRY SECURITE,,,25100.00,0,2025-06-12
512000,REMISE CHEQUE,REF390863,,8851.76,0,2024-02-29
645000,PRLV SEPA URSSAF,,,0,14830.61,2024-09-10
641000,VIREMENT SEPA SALAIRE SEPTEMBRE,REF768357,,0,3900.00,2025-09-27
601100,PRELEVEMENT SEPA EDF,,,0,1925.33,2025-03-26
445660,PRELEVEMENT SEPA EDF,,,0,385.07,2025-03-26
411002,VIR RECU SA GARNIER TRANSPORTS,,,47861.66,0,2024-08-31
641000,VIR SEPA SALAIRE MAI,,VIR SEPA<br />LIB:REMUNERATION MAI,0,2753.62,2024-05-30
601100,CB SA GROUPE LEGRAND,,CB SA GROUPE LEGRAND FACT:FAC2025028<br />LIB:ACHAT FOURNITURES,0,833.33,2025-12-03
445660,CB SA GROUPE LEGRAND,,CB SA GROUPE LEGRAND FACT:FAC2025028<br />LIB:ACHAT FOURNITURES,0,166.67,2025-12-03
635000,PRLVT SEPA DGFIP,,,0,143.58,2025-05-27
